Disturbance,Temperature,Common_Name,Sex,Date,Initial_Three_Min_Cnt,TaxonCode,PIF_Watchlist_Status,Year,Scientific_Name,AcceptedTSN,Source_Sheet,AOU_Code,Interval_Length,Location_Type,End_Time,Admin_Unit_Code,Sky,Wind,Flyover_Observed,Distance,Humidity,Regional_Stewardship_Status,Start_Time,ID_Method,Plot_Name,Visit,Observer,Ecosystem
No effect on count,16.5,Carolina Wren,Unknown,2018-06-12,False,88350,False,2018,Thryothorus ludovicianus,178581,CHOH,CARW,6.25,Forest,07:17:00,CHOH,Partly Cloudy,2.0,False,50.0,75.5,False,07:07:00,Calling,CHOH-1111,1,Kimberly Serno,Forest
No effect on count,16.5,Acadian Flycatcher,Unknown,2018-06-12,False,85824,False,2018,Empidonax virescens,178339,CHOH,ACFL,3.75,Forest,07:17:00,CHOH,Partly Cloudy,2.0,False,50.0,75.5,True,07:07:00,Singing,CHOH-1111,1,Kimberly Serno,Forest
No effect on count,16.5,Acadian Flycatcher,Unknown,2018-06-12,True,85824,False,2018,Empidonax virescens,178339,CHOH,ACFL,3.75,Forest,07:17:00,CHOH,Partly Cloudy,2.0,False,50.0,75.5,True,07:07:00,Singing,CHOH-1111,1,Kimberly Serno,Forest
No effect on count,16.5,Northern Cardinal,Unknown,2018-06-12,True,94228,False,2018,Cardinalis cardinalis,179124,CHOH,NOCA,1.25,Forest,07:17:00,CHOH,Partly Cloudy,2.0,False,75.0,75.5,False,07:07:00,Singing,CHOH-1111,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Northern Parula,Undetermined,2018-06-12,True,890949,False,2018,Setophaga americana,950033,CHOH,NOPA,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Northern Flicker,Unknown,2018-06-12,False,84820,False,2018,Colaptes auratus,178154,CHOH,NOFL,3.75,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Downy Woodpecker,Unknown,2018-06-12,True,84936,False,2018,Picoides pubescens,178259,CHOH,DOWO,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,True,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Chipping Sparrow,Undetermined,2018-06-12,False,84781,False,2018,Spizella passerina,179435,CHOH,CHSP,3.75,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Blue-gray Gnatcatcher,Unknown,2018-06-12,False,88038,False,2018,Polioptila caerulea,179853,CHOH,BGGN,8.75,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Acadian Flycatcher,Unknown,2018-06-12,True,85824,False,2018,Empidonax virescens,178339,CHOH,ACFL,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,True,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Red-bellied Woodpecker,Unknown,2018-06-12,False,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Red-eyed Vireo,Undetermined,2018-06-12,True,93587,False,2018,Vireo olivaceus,179021,CHOH,REVI,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Red-eyed Vireo,Undetermined,2018-06-12,False,93587,False,2018,Vireo olivaceus,179021,CHOH,REVI,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,White-breasted Nuthatch,Unknown,2018-06-12,True,90935,False,2018,Sitta carolinensis,178775,CHOH,WBNU,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Red-bellied Woodpecker,Unknown,2018-06-12,False,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,3.75,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Eastern Wood-Pewee,Undetermined,2018-06-12,False,85846,False,2018,Contopus virens,178359,CHOH,EAWP,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,True,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Eastern Tufted Titmouse,Unknown,2018-06-12,False,266957,False,2018,Baeolophus bicolor,554138,CHOH,ETTI,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Eastern Tufted Titmouse,Unknown,2018-06-12,False,266957,False,2018,Baeolophus bicolor,554138,CHOH,ETTI,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Eastern Wood-Pewee,Undetermined,2018-06-12,True,85846,False,2018,Contopus virens,178359,CHOH,EAWP,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,True,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Indigo Bunting,Undetermined,2018-06-12,False,94257,False,2018,Passerina cyanea,179150,CHOH,INBU,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,True,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Yellow-billed Cuckoo,Unknown,2018-06-12,False,89102,False,2018,Coccyzus americanus,177831,CHOH,YBCU,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Red-bellied Woodpecker,Unknown,2018-06-12,True,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,1.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Northern Cardinal,Unknown,2018-06-12,False,94228,False,2018,Cardinalis cardinalis,179124,CHOH,NOCA,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,75.0,68.5,False,05:56:00,Singing,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,19.8999996185303,Great Crested Flycatcher,Unknown,2018-06-12,False,85791,False,2018,Myiarchus crinitus,178309,CHOH,GCFL,6.25,Forest,06:06:00,CHOH,Partly Cloudy,2.0,False,50.0,68.5,False,05:56:00,Calling,CHOH-1081,1,Kimberly Serno,Forest
Slight effect on count,16.5,Eastern Wood-Pewee,Undetermined,2018-06-12,False,85846,False,2018,Contopus virens,178359,CHOH,EAWP,8.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,True,08:11:00,Singing,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Red-bellied Woodpecker,Unknown,2018-06-12,False,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,8.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,50.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Ovenbird,Undetermined,2018-06-12,True,92689,False,2018,Seiurus aurocapillus,178927,CHOH,OVEN,1.25,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Singing,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Northern Flicker,Unknown,2018-06-12,False,84820,False,2018,Colaptes auratus,178154,CHOH,NOFL,3.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Hairy Woodpecker,Unknown,2018-06-12,True,85739,False,2018,Picoides villosus,178262,CHOH,HAWO,1.25,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,50.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Eastern Tufted Titmouse,Unknown,2018-06-12,True,266957,False,2018,Baeolophus bicolor,554138,CHOH,ETTI,1.25,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Singing,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Wood Thrush,Undetermined,2018-06-12,False,87156,True,2018,Hylocichla mustelina,179777,CHOH,WOTH,8.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,True,08:11:00,Singing,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Blue Jay,Unknown,2018-06-12,False,86252,False,2018,Cyanocitta cristata,179680,CHOH,BLJA,3.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Carolina Wren,Unknown,2018-06-12,True,88350,False,2018,Thryothorus ludovicianus,178581,CHOH,CARW,1.25,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Singing,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Blue Jay,Unknown,2018-06-12,True,86252,False,2018,Cyanocitta cristata,179680,CHOH,BLJA,1.25,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Great Crested Flycatcher,Unknown,2018-06-12,False,85791,False,2018,Myiarchus crinitus,178309,CHOH,GCFL,8.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,50.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
Slight effect on count,16.5,Brown-headed Cowbird,Unknown,2018-06-12,False,94215,False,2018,Molothrus ater,179112,CHOH,BHCO,3.75,Forest,08:21:00,CHOH,Partly Cloudy,2.0,False,75.0,80.1999969482422,False,08:11:00,Calling,CHOH-1143,1,Kimberly Serno,Forest
No effect on count,16.0,Carolina Wren,Unknown,2018-06-12,False,88350,False,2018,Thryothorus ludovicianus,178581,CHOH,CARW,6.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,75.0,77.3000030517578,False,07:44:00,Singing,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Yellow-billed Cuckoo,Unknown,2018-06-12,False,89102,False,2018,Coccyzus americanus,177831,CHOH,YBCU,3.75,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,75.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,American Robin,Undetermined,2018-06-12,False,87136,False,2018,Turdus migratorius,179759,CHOH,AMRO,3.75,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Brown-headed Cowbird,Unknown,2018-06-12,False,94215,False,2018,Molothrus ater,179112,CHOH,BHCO,8.75,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Carolina Wren,Unknown,2018-06-12,True,88350,False,2018,Thryothorus ludovicianus,178581,CHOH,CARW,1.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,75.0,77.3000030517578,False,07:44:00,Singing,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Eastern Wood-Pewee,Undetermined,2018-06-12,True,85846,False,2018,Contopus virens,178359,CHOH,EAWP,1.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,True,07:44:00,Singing,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Red-bellied Woodpecker,Unknown,2018-06-12,True,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,1.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Red-bellied Woodpecker,Unknown,2018-06-12,False,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,8.75,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,75.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Wood Thrush,Undetermined,2018-06-12,True,87156,True,2018,Hylocichla mustelina,179777,CHOH,WOTH,1.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,True,07:44:00,Singing,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Wood Thrush,Undetermined,2018-06-12,False,87156,True,2018,Hylocichla mustelina,179777,CHOH,WOTH,3.75,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,50.0,77.3000030517578,True,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
No effect on count,16.0,Blue Jay,Unknown,2018-06-12,True,86252,False,2018,Cyanocitta cristata,179680,CHOH,BLJA,1.25,Forest,07:54:00,CHOH,Partly Cloudy,2.0,False,75.0,77.3000030517578,False,07:44:00,Calling,CHOH-1124,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,American Robin,Unknown,2018-06-12,True,87136,False,2018,Turdus migratorius,179759,CHOH,AMRO,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Acadian Flycatcher,Unknown,2018-06-12,True,85824,False,2018,Empidonax virescens,178339,CHOH,ACFL,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,True,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,American Crow,Unknown,2018-06-12,False,87106,False,2018,Corvus brachyrhynchos,179731,CHOH,AMCR,3.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,75.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Red-eyed Vireo,Undetermined,2018-06-12,False,93587,False,2018,Vireo olivaceus,179021,CHOH,REVI,3.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,American Goldfinch,Unknown,2018-06-12,False,95300,False,2018,Spinus tristis,179236,CHOH,AMGO,6.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,75.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Blue-gray Gnatcatcher,Unknown,2018-06-12,False,88038,False,2018,Polioptila caerulea,179853,CHOH,BGGN,3.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Carolina Chickadee,Unknown,2018-06-12,True,265876,False,2018,Poecile carolinensis,554383,CHOH,CACH,3.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,True,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Downy Woodpecker,Unknown,2018-06-12,True,84936,False,2018,Picoides pubescens,178259,CHOH,DOWO,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,True,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Northern Cardinal,Unknown,2018-06-12,True,94228,False,2018,Cardinalis cardinalis,179124,CHOH,NOCA,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Northern Flicker,Unknown,2018-06-12,True,84820,False,2018,Colaptes auratus,178154,CHOH,NOFL,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Red-bellied Woodpecker,Unknown,2018-06-12,True,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Red-shouldered Hawk,Unknown,2018-06-12,True,79572,False,2018,Buteo lineatus,175359,CHOH,RSHA,3.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Carolina Wren,Unknown,2018-06-12,False,88350,False,2018,Thryothorus ludovicianus,178581,CHOH,CARW,8.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,White-breasted Nuthatch,Unknown,2018-06-12,True,90935,False,2018,Sitta carolinensis,178775,CHOH,WBNU,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Yellow-billed Cuckoo,Unknown,2018-06-12,True,89102,False,2018,Coccyzus americanus,177831,CHOH,YBCU,1.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,American Crow,Unknown,2018-06-12,False,87106,False,2018,Corvus brachyrhynchos,179731,CHOH,AMCR,6.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,50.0,73.5,False,09:42:00,Calling,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Red-eyed Vireo,Undetermined,2018-06-12,False,93587,False,2018,Vireo olivaceus,179021,CHOH,REVI,6.25,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,75.0,73.5,False,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,20.3999996185303,Louisiana Waterthrush,Undetermined,2018-06-12,False,773814,False,2018,Parkesia motacilla,950009,CHOH,LOWA,8.75,Forest,09:52:00,CHOH,Partly Cloudy,2.0,False,75.0,73.5,True,09:42:00,Singing,CHOH-1148,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Red-bellied Woodpecker,Unknown,2018-06-12,False,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,6.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,75.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Blue-gray Gnatcatcher,Unknown,2018-06-12,False,88038,False,2018,Polioptila caerulea,179853,CHOH,BGGN,8.75,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,50.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Brown-headed Cowbird,Unknown,2018-06-12,True,94215,False,2018,Molothrus ater,179112,CHOH,BHCO,1.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,50.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Brown-headed Cowbird,Unknown,2018-06-12,False,94215,False,2018,Molothrus ater,179112,CHOH,BHCO,6.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,75.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Blue Jay,Unknown,2018-06-12,False,86252,False,2018,Cyanocitta cristata,179680,CHOH,BLJA,3.75,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,75.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Great Crested Flycatcher,Unknown,2018-06-12,True,85791,False,2018,Myiarchus crinitus,178309,CHOH,GCFL,1.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,50.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,White-breasted Nuthatch,Unknown,2018-06-12,False,90935,False,2018,Sitta carolinensis,178775,CHOH,WBNU,3.75,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,50.0,81.0999984741211,False,08:33:00,Calling,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,American Robin,Undetermined,2018-06-12,True,87136,False,2018,Turdus migratorius,179759,CHOH,AMRO,1.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,75.0,81.0999984741211,False,08:33:00,Singing,CHOH-1136,1,Kimberly Serno,Forest
Slight effect on count,16.7999992370605,Eastern Wood-Pewee,Undetermined,2018-06-12,True,85846,False,2018,Contopus virens,178359,CHOH,EAWP,1.25,Forest,08:43:00,CHOH,Partly Cloudy,5.5,False,75.0,81.0999984741211,True,08:33:00,Singing,CHOH-1136,1,Kimberly Serno,Forest
No effect on count,18.1000003814697,Blue-gray Gnatcatcher,Unknown,2018-06-12,True,88038,False,2018,Polioptila caerulea,179853,CHOH,BGGN,3.75,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,50.0,72.5999984741211,False,08:26:00,Calling,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Eastern Bluebird,Undetermined,2018-06-12,False,87184,False,2018,Sialia sialis,179801,CHOH,EABL,6.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,50.0,72.5999984741211,False,08:26:00,Visualization,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,White-breasted Nuthatch,Unknown,2018-06-12,False,90935,False,2018,Sitta carolinensis,178775,CHOH,WBNU,8.75,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,False,08:26:00,Calling,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Scarlet Tanager,Unknown,2018-06-12,True,88071,False,2018,Piranga olivacea,179883,CHOH,SCTA,1.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,True,08:26:00,Singing,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Eastern Wood-Pewee,Undetermined,2018-06-12,False,85846,False,2018,Contopus virens,178359,CHOH,EAWP,8.75,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,True,08:26:00,Singing,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Red-bellied Woodpecker,Unknown,2018-06-12,True,84865,False,2018,Melanerpes carolinus,178195,CHOH,RBWO,1.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,False,08:26:00,Calling,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Eastern Wood-Pewee,Undetermined,2018-06-12,True,85846,False,2018,Contopus virens,178359,CHOH,EAWP,1.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,True,08:26:00,Singing,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Louisiana Waterthrush,Undetermined,2018-06-12,True,773814,False,2018,Parkesia motacilla,950009,CHOH,LOWA,1.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,True,08:26:00,Singing,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Great Crested Flycatcher,Unknown,2018-06-12,False,85791,False,2018,Myiarchus crinitus,178309,CHOH,GCFL,6.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,False,08:26:00,Singing,CHOH-0942,1,Elizabeth Oswald,Forest
No effect on count,18.1000003814697,Great Crested Flycatcher,Unknown,2018-06-12,False,85791,False,2018,Myiarchus crinitus,178309,CHOH,GCFL,6.25,Forest,08:36:00,CHOH,Partly Cloudy,5.5,False,75.0,72.5999984741211,False,08:26:00,Calling,CHOH-0942,1,Elizabeth Oswald,Forest
