ID_Method,Observer,Start_Time,Scientific_Name,Temperature,Interval_Length,Wind,Visit,Source_Sheet,Humidity,Distance,Admin_Unit_Code,Common_Name,PIF_Watchlist_Status,Sex,Year,End_Time,Date,Sky,TaxonCode,Initial_Three_Min_Cnt,Regional_Stewardship_Status,Plot_Name,AOU_Code,Disturbance,AcceptedTSN,Flyover_Observed,Location_Type,Ecosystem
Calling,Kimberly Serno,07:56:00,Colaptes auratus,18.3999996185303,1.25,2.0,2,CHOH,81.0999984741211,50.0,CHOH,Northern Flicker,False,Unknown,2018,08:06:00,2018-07-09,Clear or Few Clouds,84820,True,False,CHOH-0253,NOFL,No effect on count,178154.0,False,Forest,Forest
Singing,Kimberly Serno,07:56:00,Thryothorus ludovicianus,18.3999996185303,1.25,2.0,2,CHOH,81.0999984741211,50.0,CHOH,Carolina Wren,False,Unknown,2018,08:06:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0253,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Poecile carolinensis,19.1000003814697,8.75,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Carolina Chickadee,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,265876,False,True,CHOH-0389,CACH,Slight effect on count,554383.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Picoides pubescens,19.1000003814697,6.25,1.0,2,CHOH,79.9000015258789,75.0,CHOH,Downy Woodpecker,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,84936,False,True,CHOH-0389,DOWO,Slight effect on count,178259.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Coccyzus americanus,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Yellow-billed Cuckoo,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,89102,True,False,CHOH-0389,YBCU,Slight effect on count,177831.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Sitta carolinensis,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,White-breasted Nuthatch,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,90935,True,False,CHOH-0389,WBNU,Slight effect on count,178775.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Buteo lineatus,19.1000003814697,6.25,1.0,2,CHOH,79.9000015258789,75.0,CHOH,Red-shouldered Hawk,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,79572,False,False,CHOH-0389,RSHA,Slight effect on count,175359.0,False,Forest,Forest
Singing,Kimberly Serno,08:38:00,Contopus virens,19.1000003814697,6.25,1.0,2,CHOH,79.9000015258789,75.0,CHOH,Eastern Wood-Pewee,False,Undetermined,2018,08:48:00,2018-07-09,Clear or Few Clouds,85846,False,True,CHOH-0389,EAWP,Slight effect on count,178359.0,False,Forest,Forest
Singing,Kimberly Serno,08:38:00,Molothrus ater,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Brown-headed Cowbird,False,Undetermined,2018,08:48:00,2018-07-09,Clear or Few Clouds,94215,True,False,CHOH-0389,BHCO,Slight effect on count,179112.0,False,Forest,Forest
Visualization,Kimberly Serno,08:38:00,Sialia sialis,19.1000003814697,6.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Eastern Bluebird,False,Undetermined,2018,08:48:00,2018-07-09,Clear or Few Clouds,87184,False,False,CHOH-0389,EABL,Slight effect on count,179801.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Picoides pubescens,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,75.0,CHOH,Downy Woodpecker,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,84936,True,True,CHOH-0389,DOWO,Slight effect on count,178259.0,False,Forest,Forest
Singing,Kimberly Serno,08:38:00,Thryothorus ludovicianus,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Carolina Wren,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0389,CARW,Slight effect on count,178581.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Molothrus ater,19.1000003814697,8.75,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Brown-headed Cowbird,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,94215,False,False,CHOH-0389,BHCO,Slight effect on count,179112.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Polioptila caerulea,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Blue-gray Gnatcatcher,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,88038,True,False,CHOH-0389,BGGN,Slight effect on count,179853.0,False,Forest,Forest
Calling,Kimberly Serno,08:38:00,Spinus tristis,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,American Goldfinch,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,95300,True,False,CHOH-0389,AMGO,Slight effect on count,179236.0,False,Forest,Forest
Singing,Kimberly Serno,08:38:00,Empidonax virescens,19.1000003814697,1.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Acadian Flycatcher,False,Unknown,2018,08:48:00,2018-07-09,Clear or Few Clouds,85824,True,True,CHOH-0389,ACFL,Slight effect on count,178339.0,False,Forest,Forest
Singing,Kimberly Serno,08:38:00,Contopus virens,19.1000003814697,6.25,1.0,2,CHOH,79.9000015258789,50.0,CHOH,Eastern Wood-Pewee,False,Undetermined,2018,08:48:00,2018-07-09,Clear or Few Clouds,85846,False,True,CHOH-0389,EAWP,Slight effect on count,178359.0,False,Forest,Forest
Calling,Elizabeth Oswald,08:29:00,Spinus tristis,18.3999996185303,3.75,2.0,2,CHOH,84.4000015258789,50.0,CHOH,American Goldfinch,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,95300,False,False,CHOH-0380,AMGO,No effect on count,179236.0,False,Forest,Forest
Calling,Elizabeth Oswald,08:29:00,Coccyzus americanus,18.3999996185303,8.75,2.0,2,CHOH,84.4000015258789,50.0,CHOH,Yellow-billed Cuckoo,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,89102,False,False,CHOH-0380,YBCU,No effect on count,177831.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Vireo gilvus,18.3999996185303,3.75,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Warbling Vireo,False,Undetermined,2018,08:39:00,2018-07-09,Clear or Few Clouds,93589,True,False,CHOH-0380,WAVI,No effect on count,179023.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Vireo olivaceus,18.3999996185303,8.75,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Red-eyed Vireo,False,Undetermined,2018,08:39:00,2018-07-09,Clear or Few Clouds,93587,False,False,CHOH-0380,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Vireo olivaceus,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,50.0,CHOH,Red-eyed Vireo,False,Undetermined,2018,08:39:00,2018-07-09,Clear or Few Clouds,93587,True,False,CHOH-0380,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Cardinalis cardinalis,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Northern Cardinal,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0380,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Contopus virens,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Eastern Wood-Pewee,False,Undetermined,2018,08:39:00,2018-07-09,Clear or Few Clouds,85846,True,True,CHOH-0380,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Elizabeth Oswald,08:29:00,Pipilo erythrophthalmus,18.3999996185303,3.75,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Eastern Towhee,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,83803,False,True,CHOH-0380,EATO,No effect on count,179276.0,False,Forest,Forest
Calling,Elizabeth Oswald,08:29:00,Picoides pubescens,18.3999996185303,8.75,2.0,2,CHOH,84.4000015258789,50.0,CHOH,Downy Woodpecker,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,84936,False,True,CHOH-0380,DOWO,No effect on count,178259.0,False,Forest,Forest
Calling,Elizabeth Oswald,08:29:00,Turdus migratorius,18.3999996185303,8.75,2.0,2,CHOH,84.4000015258789,50.0,CHOH,American Robin,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,87136,False,False,CHOH-0380,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Picoides villosus,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Hairy Woodpecker,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,85739,True,False,CHOH-0380,HAWO,No effect on count,178262.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Empidonax virescens,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,50.0,CHOH,Acadian Flycatcher,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,85824,True,True,CHOH-0380,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Cardinalis cardinalis,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,50.0,CHOH,Northern Cardinal,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0380,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Baeolophus bicolor,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Eastern Tufted Titmouse,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,266957,True,False,CHOH-0380,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Elizabeth Oswald,08:29:00,Thryothorus ludovicianus,18.3999996185303,1.25,2.0,2,CHOH,84.4000015258789,75.0,CHOH,Carolina Wren,False,Unknown,2018,08:39:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0380,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Coccyzus americanus,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Yellow-billed Cuckoo,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,89102,True,False,CHOH-0262,YBCU,No effect on count,177831.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Spinus tristis,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,American Goldfinch,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,95300,True,False,CHOH-0262,AMGO,No effect on count,179236.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Molothrus ater,17.7999992370605,6.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Brown-headed Cowbird,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,94215,False,False,CHOH-0262,BHCO,No effect on count,179112.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Molothrus ater,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Brown-headed Cowbird,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,94215,True,False,CHOH-0262,BHCO,No effect on count,179112.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Poecile carolinensis,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Carolina Chickadee,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,265876,True,True,CHOH-0262,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Empidonax virescens,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Acadian Flycatcher,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,85824,True,True,CHOH-0262,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Thryothorus ludovicianus,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Carolina Wren,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0262,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Thryothorus ludovicianus,17.7999992370605,6.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Carolina Wren,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,88350,False,False,CHOH-0262,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Sitta carolinensis,17.7999992370605,8.75,2.0,2,CHOH,83.8000030517578,75.0,CHOH,White-breasted Nuthatch,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,90935,False,False,CHOH-0262,WBNU,No effect on count,178775.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Picoides pubescens,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Downy Woodpecker,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,84936,True,True,CHOH-0262,DOWO,No effect on count,178259.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Passerina cyanea,17.7999992370605,3.75,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Indigo Bunting,False,Undetermined,2018,07:21:00,2018-07-09,Clear or Few Clouds,94257,False,True,CHOH-0262,INBU,No effect on count,179150.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Cardinalis cardinalis,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Northern Cardinal,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0262,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Setophaga americana,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Northern Parula,False,Undetermined,2018,07:21:00,2018-07-09,Clear or Few Clouds,890949,True,False,CHOH-0262,NOPA,No effect on count,950033.0,False,Forest,Forest
Calling,Elizabeth Oswald,07:11:00,Melanerpes carolinus,17.7999992370605,8.75,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Red-bellied Woodpecker,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,84865,False,False,CHOH-0262,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Vireo gilvus,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,75.0,CHOH,Warbling Vireo,False,Undetermined,2018,07:21:00,2018-07-09,Clear or Few Clouds,93589,True,False,CHOH-0262,WAVI,No effect on count,179023.0,False,Forest,Forest
Singing,Elizabeth Oswald,07:11:00,Bombycilla cedrorum,17.7999992370605,1.25,2.0,2,CHOH,83.8000030517578,50.0,CHOH,Cedar Waxwing,False,Unknown,2018,07:21:00,2018-07-09,Clear or Few Clouds,88296,True,False,CHOH-0262,CEDW,No effect on count,178532.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Thryothorus ludovicianus,20.0,1.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Carolina Wren,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0076,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Cardinalis cardinalis,20.0,3.75,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Northern Cardinal,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0076,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Vireo olivaceus,20.0,1.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Red-eyed Vireo,False,Undetermined,2018,09:46:00,2018-07-09,Clear or Few Clouds,93587,True,False,CHOH-0076,REVI,No effect on count,179021.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Sitta carolinensis,20.0,3.75,2.0,2,CHOH,78.0999984741211,75.0,CHOH,White-breasted Nuthatch,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,90935,False,False,CHOH-0076,WBNU,No effect on count,178775.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Hylocichla mustelina,20.0,3.75,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Wood Thrush,True,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,87156,False,True,CHOH-0076,WOTH,No effect on count,179777.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Spinus tristis,20.0,6.25,2.0,2,CHOH,78.0999984741211,50.0,CHOH,American Goldfinch,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,95300,False,False,CHOH-0076,AMGO,No effect on count,179236.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Polioptila caerulea,20.0,1.25,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Blue-gray Gnatcatcher,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,88038,True,False,CHOH-0076,BGGN,No effect on count,179853.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Poecile carolinensis,20.0,1.25,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Carolina Chickadee,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,265876,True,True,CHOH-0076,CACH,No effect on count,554383.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Thryothorus ludovicianus,20.0,1.25,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Carolina Wren,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0076,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Elizabeth Oswald,09:36:00,Cardinalis cardinalis,20.0,1.25,2.0,2,CHOH,78.0999984741211,50.0,CHOH,Northern Cardinal,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0076,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Picoides pubescens,20.0,6.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Downy Woodpecker,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,84936,False,True,CHOH-0076,DOWO,No effect on count,178259.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Pipilo erythrophthalmus,20.0,8.75,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Eastern Towhee,False,Undetermined,2018,09:46:00,2018-07-09,Clear or Few Clouds,83803,False,True,CHOH-0076,EATO,No effect on count,179276.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Picoides villosus,20.0,1.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Hairy Woodpecker,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,85739,True,False,CHOH-0076,HAWO,No effect on count,178262.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Parkesia motacilla,20.0,1.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Louisiana Waterthrush,False,Undetermined,2018,09:46:00,2018-07-09,Clear or Few Clouds,773814,True,True,CHOH-0076,LOWA,No effect on count,950009.0,False,Forest,Forest
Singing,Elizabeth Oswald,09:36:00,Baeolophus bicolor,20.0,1.25,2.0,2,CHOH,78.0999984741211,75.0,CHOH,Eastern Tufted Titmouse,False,Unknown,2018,09:46:00,2018-07-09,Clear or Few Clouds,266957,True,False,CHOH-0076,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Picoides pubescens,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Downy Woodpecker,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,84936,True,True,CHOH-0102,DOWO,No effect on count,178259.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Thryothorus ludovicianus,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Carolina Wren,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,88350,True,False,CHOH-0102,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Vireo olivaceus,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Red-eyed Vireo,False,Undetermined,2018,10:27:00,2018-07-09,Clear or Few Clouds,93587,True,False,CHOH-0102,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Melospiza melodia,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Song Sparrow,False,Undetermined,2018,10:27:00,2018-07-09,Clear or Few Clouds,85643,True,False,CHOH-0102,SOSP,No effect on count,179492.0,False,Forest,Forest
Calling,Elizabeth Oswald,10:17:00,Poecile carolinensis,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,50.0,CHOH,Carolina Chickadee,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,265876,True,True,CHOH-0102,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Empidonax virescens,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Acadian Flycatcher,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,85824,True,True,CHOH-0102,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Cardinalis cardinalis,21.2000007629395,1.25,2.0,2,CHOH,79.3000030517578,75.0,CHOH,Northern Cardinal,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,94228,True,False,CHOH-0102,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Elizabeth Oswald,10:17:00,Thryothorus ludovicianus,21.2000007629395,3.75,2.0,2,CHOH,79.3000030517578,50.0,CHOH,Carolina Wren,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,88350,False,False,CHOH-0102,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Elizabeth Oswald,10:17:00,Myiarchus crinitus,21.2000007629395,3.75,2.0,2,CHOH,79.3000030517578,50.0,CHOH,Great Crested Flycatcher,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,85791,False,False,CHOH-0102,GCFL,No effect on count,178309.0,False,Forest,Forest
Calling,Elizabeth Oswald,10:17:00,Baeolophus bicolor,21.2000007629395,6.25,2.0,2,CHOH,79.3000030517578,50.0,CHOH,Eastern Tufted Titmouse,False,Unknown,2018,10:27:00,2018-07-09,Clear or Few Clouds,266957,False,False,CHOH-0102,ETTI,No effect on count,554138.0,False,Forest,Forest
Calling,Elizabeth Oswald,06:42:00,Melanerpes carolinus,17.8999996185303,3.75,5.5,2,CHOH,83.0999984741211,75.0,CHOH,Red-bellied Woodpecker,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,84865,False,False,CHOH-0286,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Elizabeth Oswald,06:42:00,Spinus tristis,17.8999996185303,1.25,5.5,2,CHOH,83.0999984741211,50.0,CHOH,American Goldfinch,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,95300,True,False,CHOH-0286,AMGO,No effect on count,179236.0,False,Forest,Forest
Calling,Elizabeth Oswald,06:42:00,Ceryle alcyon,17.8999996185303,8.75,5.5,2,CHOH,83.0999984741211,75.0,CHOH,Belted Kingfisher,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,83980,False,True,CHOH-0286,BEKI,No effect on count,178119.0,False,Forest,Forest
Calling,Elizabeth Oswald,06:42:00,Polioptila caerulea,17.8999996185303,1.25,5.5,2,CHOH,83.0999984741211,50.0,CHOH,Blue-gray Gnatcatcher,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,88038,True,False,CHOH-0286,BGGN,No effect on count,179853.0,False,Forest,Forest
Singing,Elizabeth Oswald,06:42:00,Thryothorus ludovicianus,17.8999996185303,1.25,5.5,2,CHOH,83.0999984741211,75.0,CHOH,Carolina Wren,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,88350,True,False,CHOH-0286,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Elizabeth Oswald,06:42:00,Baeolophus bicolor,17.8999996185303,1.25,5.5,2,CHOH,83.0999984741211,75.0,CHOH,Eastern Tufted Titmouse,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,266957,True,False,CHOH-0286,ETTI,No effect on count,554138.0,False,Forest,Forest
Visualization,Elizabeth Oswald,06:42:00,Baeolophus bicolor,17.8999996185303,6.25,5.5,2,CHOH,83.0999984741211,50.0,CHOH,Eastern Tufted Titmouse,False,Unknown,2018,06:52:00,2018-07-09,Partly Cloudy,266957,False,False,CHOH-0286,ETTI,No effect on count,554138.0,False,Forest,Forest
